order_id,customer_id,order_date,total_amount,status
7590,39544,2024-09-13,1291.81,Pending
7591,14375,2023-09-10,18669.78,Returned
7592,9722,2024-07-01,9908.6,Delivered
7593,6401,2025-01-02,23922.31,Cancelled
7594,12540,2022-07-15,34826.34,Returned
7595,2569,2025-04-26,24192.73,Shipped
7596,36510,2023-05-11,14225.9,Shipped
7597,48415,2023-09-12,45253.63,Returned
7598,32476,2024-07-15,29417.28,Delivered
7599,41728,2023-08-14,7147.79,Pending
7600,18531,2024-01-01,21099.52,Delivered
7601,8377,2022-10-22,35836.09,Cancelled
7602,26374,2025-02-21,5027.53,Returned
7603,26701,2024-10-26,48851.36,Delivered
7604,14492,2022-07-27,13742.87,Pending
7605,35205,2025-03-06,1296.06,Pending
7606,35818,2025-04-19,14686.73,Pending
7607,49221,2024-07-21,23428.39,Returned
7608,30853,2022-07-07,5159.99,Shipped
7609,5744,2024-02-25,34791.54,Cancelled
7610,37322,2024-01-07,15045.53,Delivered
7611,40922,2022-08-20,41835.24,Cancelled
7612,28195,2025-05-12,32581.45,Delivered
7613,358,2023-06-29,22364.8,Cancelled
7614,36178,2022-09-27,14595.34,Pending
7615,18801,2023-05-27,13662.76,Cancelled
7616,30016,2025-03-24,13958.99,Delivered
7617,34429,2024-12-12,11321.13,Returned
7618,17121,2025-04-04,23483.29,Returned
7619,8768,2023-11-22,44951.59,Shipped
7620,13041,2023-05-31,17917.9,Delivered
7621,21600,2023-04-21,2715.62,Delivered
7622,22354,2022-12-25,1379.49,Pending
7623,33331,2022-09-11,46041.59,Delivered
7624,22289,2025-02-06,18398.56,Pending
7625,45008,2023-03-20,35599.73,Pending
7626,25650,2024-01-15,5742.81,Pending
7627,34660,2023-11-30,3883.62,Delivered
7628,16635,2023-09-07,21575.4,Pending
7629,42608,2023-08-23,7938.42,Shipped
7630,12810,2023-05-20,20144.07,Pending
7631,23550,2023-03-09,40899.83,Pending
7632,47438,2023-07-05,37816.39,Cancelled
7633,46982,2023-09-29,12124.1,Cancelled
7634,39739,2023-08-13,49542.43,Cancelled
7635,49041,2025-04-21,35356.26,Cancelled
7636,22999,2022-10-05,9282.31,Cancelled
7637,28627,2023-10-18,7804.21,Shipped
7638,18728,2025-01-12,1049.97,Shipped
7639,27183,2024-01-25,4091.37,Delivered
7640,4443,2023-10-09,34191.63,Pending
7641,37341,2023-01-25,39400.0,Shipped
7642,45803,2023-01-31,36670.5,Returned
7643,16887,2023-12-20,46866.3,Delivered
7644,16098,2022-11-08,49505.28,Pending
7645,10022,2022-08-22,34777.03,Shipped
7646,11631,2024-05-01,47780.4,Pending
7647,18414,2024-05-04,48069.88,Returned
7648,14594,2024-10-18,35786.27,Pending
7649,18807,2025-01-06,21554.87,Shipped
7650,10147,2023-12-20,40917.42,Pending
7651,45402,2024-09-21,13909.96,Delivered
7652,37487,2022-12-21,17479.0,Shipped
7653,3732,2022-12-10,19455.24,Cancelled
7654,16222,2023-06-14,2268.84,Pending
7655,7382,2022-10-05,37671.86,Returned
7656,4039,2023-03-10,31810.75,Shipped
7657,21315,2022-11-08,11812.55,Shipped
7658,299,2025-03-03,31261.04,Cancelled
7659,27187,2024-04-12,5637.25,Cancelled
7660,41723,2022-11-10,44447.89,Returned
7661,21513,2024-03-23,6568.56,Shipped
7662,49085,2023-03-25,4356.55,Shipped
7663,16286,2022-10-29,46791.71,Pending
7664,29291,2024-07-13,34135.34,Returned
7665,43520,2024-01-29,35369.98,Pending
7666,26122,2023-01-23,10671.21,Returned
7667,32060,2023-12-19,35978.98,Delivered
7668,33952,2023-08-30,28889.57,Returned
7669,41839,2024-04-16,35657.05,Shipped
7670,27652,2023-02-13,36889.35,Returned
7671,9405,2024-10-27,19437.8,Delivered
7672,7988,2024-04-16,24154.88,Returned
7673,926,2024-07-07,29814.91,Returned
7674,42117,2023-04-01,35732.92,Delivered
7675,17101,2024-04-26,2292.09,Returned
7676,33547,2023-06-01,9878.5,Pending
7677,14745,2025-01-27,20150.65,Cancelled
7678,33862,2023-08-27,4614.43,Shipped
7679,4299,2024-02-15,48426.36,Pending
7680,39967,2025-01-01,19086.52,Returned
7681,45391,2023-04-24,49446.62,Delivered
7682,13320,2023-01-08,3885.11,Returned
7683,28821,2024-02-08,21214.74,Pending
7684,25526,2025-02-04,43737.96,Shipped
7685,38131,2024-04-25,13052.0,Shipped
7686,2029,2023-09-26,6108.58,Returned
7687,42624,2025-03-11,48079.12,Delivered
7688,9963,2024-10-10,41194.55,Returned
7689,43335,2025-03-25,35070.03,Shipped
7690,17268,2023-05-30,49376.86,Shipped
7691,26422,2023-03-09,32185.03,Delivered
7692,10396,2025-02-16,19101.89,Shipped
7693,46921,2024-03-23,29961.45,Cancelled
7694,42438,2025-03-24,36205.83,Cancelled
7695,1045,2023-09-04,28458.85,Cancelled
7696,13273,2022-11-14,48730.37,Pending
7697,30471,2022-09-30,49201.2,Cancelled
7698,8655,2025-03-11,41816.41,Delivered
7699,15924,2023-08-10,10560.2,Delivered
7700,2010,2025-03-03,46723.83,Pending
7701,27606,2022-12-28,45074.57,Cancelled
7702,5575,2024-05-20,30851.14,Returned
7703,20093,2023-03-29,13298.03,Returned
7704,47072,2024-06-17,17905.5,Cancelled
7705,13607,2024-09-27,40434.14,Returned
7706,17871,2024-03-08,31277.86,Pending
7707,5534,2025-05-13,23538.93,Pending
7708,36811,2024-03-24,40989.67,Shipped
7709,40641,2024-12-23,19571.46,Returned
7710,29372,2022-07-15,7018.78,Shipped
7711,3864,2022-09-19,39294.96,Pending
7712,15011,2024-07-02,20952.24,Cancelled
7713,23997,2023-08-07,1662.73,Returned
7714,16662,2023-07-02,18976.26,Shipped
7715,49144,2023-01-24,37946.89,Delivered
7716,19682,2023-01-17,3631.42,Cancelled
7717,14752,2025-03-09,28746.29,Pending
7718,48659,2024-11-26,44954.54,Cancelled
7719,26434,2024-06-27,16355.11,Returned
7720,28337,2023-03-04,1531.19,Pending
7721,28486,2023-09-30,5576.0,Returned
7722,46911,2023-06-28,41964.91,Returned
7723,899,2024-06-11,5723.36,Pending
7724,8194,2025-01-08,15224.56,Cancelled
7725,39738,2023-11-28,18272.85,Delivered
7726,35951,2023-01-07,16310.87,Returned
7727,41107,2025-02-21,7327.73,Cancelled
7728,4661,2024-12-30,11507.83,Cancelled
7729,30336,2024-04-07,5576.45,Returned
7730,3849,2023-02-10,41180.45,Delivered
7731,33046,2024-06-14,41165.75,Pending
7732,36982,2024-08-23,5800.3,Returned
7733,33597,2024-06-22,28131.94,Shipped
7734,48607,2023-06-20,3664.55,Delivered
7735,43082,2022-09-04,44143.27,Returned
7736,9716,2022-10-02,19896.41,Cancelled
7737,25207,2024-10-18,39913.94,Pending
7738,31525,2023-05-05,1664.77,Cancelled
7739,48540,2023-06-11,26352.31,Returned
7740,16229,2023-11-29,22082.11,Returned
7741,29664,2022-09-15,36858.61,Delivered
7742,40597,2024-03-18,14905.99,Pending
7743,18610,2023-12-23,35755.86,Shipped
7744,14881,2022-09-22,38623.01,Delivered
7745,115,2023-01-26,21426.19,Pending
7746,45518,2023-11-17,10456.25,Cancelled
7747,22809,2024-05-08,9262.19,Shipped
7748,11749,2023-12-26,3950.84,Pending
7749,4199,2024-04-28,22171.24,Cancelled
7750,49199,2025-01-07,39815.41,Returned
7751,25206,2024-07-22,16919.68,Pending
7752,3681,2022-10-09,47232.61,Shipped
7753,14344,2022-11-12,7881.91,Pending
7754,30086,2025-04-26,14158.85,Returned
7755,10099,2022-09-29,49137.44,Shipped
7756,25420,2024-03-01,42593.55,Pending
7757,36637,2023-05-28,24924.41,Cancelled
7758,3867,2023-03-27,49407.87,Pending
7759,47087,2024-08-14,31601.31,Delivered
7760,8149,2025-02-15,8330.18,Pending
7761,23674,2025-04-12,12621.55,Shipped
7762,48114,2022-07-09,30695.81,Shipped
7763,42420,2022-09-09,40525.65,Pending
7764,30098,2022-09-11,22031.28,Shipped
7765,36370,2024-06-28,40040.3,Returned
7766,15015,2024-05-27,6651.48,Shipped
7767,25625,2023-04-30,21830.51,Pending
7768,40946,2022-08-05,3523.98,Delivered
7769,41297,2023-07-29,13999.3,Returned
7770,32909,2022-07-02,27733.76,Returned
7771,22917,2025-04-22,27055.05,Shipped
7772,38106,2024-12-13,27539.68,Pending
7773,33943,2025-06-01,15759.2,Cancelled
7774,8384,2024-05-21,45327.47,Pending
7775,43364,2024-08-16,8794.26,Shipped
7776,64,2023-10-31,48361.44,Pending
7777,13289,2024-10-25,37093.27,Cancelled
7778,11579,2022-06-29,13989.76,Pending
7779,41578,2023-05-10,45092.07,Cancelled
7780,45286,2024-07-18,8114.62,Returned
7781,12715,2024-04-16,40197.84,Delivered
7782,31637,2022-08-27,16417.21,Delivered
7783,29598,2024-05-15,16069.0,Pending
7784,1985,2023-03-22,32130.66,Pending
7785,43445,2022-11-25,36172.54,Delivered
7786,48774,2024-03-09,26864.01,Pending
7787,20649,2025-01-07,1386.9,Pending
7788,13078,2025-06-14,8281.77,Pending
7789,24843,2024-05-31,39897.79,Delivered
7790,31022,2024-06-11,43614.47,Cancelled
7791,30019,2024-03-14,21467.57,Shipped
7792,18547,2024-07-04,32661.63,Pending
7793,23688,2024-06-02,48682.22,Returned
7794,6656,2023-05-19,19382.02,Shipped
7795,26010,2025-03-30,17454.81,Cancelled
7796,26256,2022-07-27,47983.95,Returned
7797,6076,2024-09-28,14506.88,Delivered
7798,2373,2023-01-22,7639.68,Delivered
7799,13487,2022-07-30,14792.21,Shipped
7800,24168,2023-11-28,5702.09,Delivered
7801,33009,2024-10-14,34385.83,Returned
7802,5044,2025-06-12,37879.71,Pending
7803,21786,2024-04-07,49112.71,Pending
7804,18161,2025-06-16,47311.07,Shipped
7805,41324,2023-04-11,28613.14,Delivered
7806,26535,2022-08-22,33292.01,Cancelled
7807,45054,2025-05-05,33475.81,Returned
7808,13471,2024-11-14,14587.94,Cancelled
7809,19021,2025-01-23,8672.6,Shipped
7810,13217,2023-01-29,43470.46,Shipped
7811,1084,2022-09-14,30564.65,Cancelled
7812,12842,2024-10-04,37853.12,Pending
7813,20840,2024-07-06,30492.53,Pending
7814,36316,2022-07-24,32355.29,Cancelled
7815,49843,2025-06-08,42304.17,Delivered
7816,40585,2023-06-12,20567.78,Returned
7817,17364,2024-06-25,8045.36,Pending
7818,49284,2023-04-16,25033.2,Delivered
7819,15356,2023-05-13,7301.88,Shipped
7820,23413,2023-09-01,13071.87,Returned
7821,27176,2025-06-11,15997.6,Cancelled
7822,40218,2025-03-08,48019.61,Pending
7823,14053,2024-03-03,13512.81,Cancelled
7824,28036,2025-01-12,1938.52,Returned
7825,45216,2025-05-22,30498.44,Cancelled
7826,47594,2025-03-22,7956.77,Pending
7827,31665,2025-04-19,19107.18,Cancelled
7828,12044,2023-05-11,49499.12,Pending
7829,46927,2025-04-14,9375.49,Shipped
7830,5159,2023-04-29,43502.25,Returned
7831,40737,2023-02-17,44969.64,Pending
7832,29161,2022-10-16,4071.62,Returned
7833,40102,2024-01-13,3580.02,Returned
7834,33285,2025-02-14,29660.71,Pending
7835,37276,2023-11-22,47129.24,Delivered
7836,21137,2023-09-07,26961.81,Returned
7837,24620,2023-03-25,19501.14,Delivered
7838,40095,2023-03-17,25119.91,Returned
7839,48448,2023-01-19,22448.58,Cancelled
7840,13908,2023-05-08,13824.63,Delivered
7841,46050,2025-03-24,45795.14,Pending
7842,33882,2023-06-10,22927.38,Shipped
7843,37308,2023-04-20,17907.6,Shipped
7844,49059,2024-07-05,44014.35,Delivered
7845,43926,2022-12-01,23308.76,Delivered
7846,39514,2022-11-02,3189.04,Cancelled
7847,44013,2023-12-06,45170.85,Pending
7848,18827,2024-04-25,1622.37,Shipped
7849,16912,2025-05-01,10523.65,Returned
7850,24480,2024-01-29,36120.29,Delivered
7851,2383,2024-02-03,38481.25,Cancelled
7852,26347,2023-03-06,22017.82,Pending
7853,36397,2022-10-27,37497.14,Shipped
7854,16162,2024-01-27,13160.45,Delivered
7855,35944,2024-02-10,14126.02,Pending
7856,43683,2023-02-13,20524.63,Cancelled
7857,33717,2023-05-15,20084.6,Cancelled
7858,20861,2025-05-26,2260.81,Shipped
7859,37248,2024-09-21,12188.49,Cancelled
7860,1531,2022-09-07,25167.56,Pending
7861,45828,2025-02-10,15550.98,Pending
7862,8719,2023-11-19,38112.01,Shipped
7863,15350,2024-05-03,30593.95,Cancelled
7864,37543,2022-08-29,44489.23,Pending
7865,47814,2022-07-03,13228.27,Delivered
7866,34682,2023-07-04,15294.82,Pending
7867,49125,2023-06-14,41063.69,Delivered
7868,42299,2023-07-11,18442.53,Returned
7869,4337,2023-10-25,45279.27,Delivered
7870,40829,2025-01-29,28757.02,Pending
7871,22695,2023-08-02,18671.88,Shipped
7872,3060,2022-11-18,31938.19,Delivered
7873,45929,2023-11-03,23257.01,Shipped
7874,18839,2024-10-14,22597.99,Returned
7875,27433,2024-02-01,15320.05,Shipped
7876,15430,2023-11-20,8475.56,Cancelled
7877,15197,2024-05-29,4697.21,Pending
7878,31359,2025-05-10,28909.08,Pending
7879,29573,2023-03-29,30961.62,Delivered
7880,16551,2024-03-28,30386.57,Returned
7881,27157,2023-03-27,42178.15,Cancelled
7882,45449,2023-07-19,18240.37,Pending
7883,47086,2025-01-27,28767.47,Delivered
7884,38935,2023-01-23,48919.45,Shipped
7885,33244,2024-07-21,17993.99,Returned
7886,27689,2023-05-23,32546.4,Returned
7887,47474,2025-03-14,17299.47,Pending
7888,27929,2023-03-08,42258.31,Delivered
7889,1702,2025-03-28,20389.84,Returned
7890,9265,2025-01-28,32432.92,Pending
7891,37439,2024-09-20,9186.53,Pending
7892,29678,2023-12-22,21856.09,Cancelled
7893,18464,2025-05-03,18799.79,Delivered
7894,17020,2023-01-29,19140.99,Pending
7895,13178,2023-06-04,13507.42,Shipped
7896,30334,2025-02-05,27216.86,Cancelled
7897,12642,2023-04-26,16798.77,Returned
7898,19306,2023-03-13,37133.94,Delivered
7899,33847,2025-02-26,34394.75,Returned
7900,5572,2023-06-20,19433.84,Delivered
7901,22369,2023-03-12,10793.83,Returned
7902,22275,2024-12-27,11047.34,Shipped
7903,8005,2024-06-26,22320.44,Delivered
7904,15958,2024-09-02,24620.23,Delivered
7905,34847,2024-12-22,9380.06,Pending
7906,11745,2023-08-09,16390.52,Shipped
7907,12239,2025-03-13,3459.76,Delivered
7908,8817,2025-05-27,9957.12,Returned
7909,46817,2025-06-18,25770.31,Delivered
7910,6278,2023-12-19,35345.44,Cancelled
7911,26079,2024-04-13,29722.44,Cancelled
7912,43655,2023-09-29,47720.05,Delivered
7913,46590,2024-10-28,3778.82,Pending
7914,22851,2024-09-08,47799.75,Returned
7915,43687,2023-07-21,22867.54,Delivered
7916,933,2022-09-16,44505.47,Shipped
7917,14768,2025-02-07,40804.03,Pending
7918,1578,2023-01-09,5584.34,Cancelled
7919,29646,2023-11-13,7590.39,Pending
7920,32696,2022-08-10,21549.01,Returned
7921,27328,2022-11-19,42468.38,Pending
7922,26391,2024-12-22,49625.0,Returned
7923,30846,2023-08-27,47963.65,Returned
7924,49266,2023-09-25,49313.28,Pending
7925,1255,2025-01-10,46500.38,Returned
7926,12039,2023-12-26,25762.37,Cancelled
7927,13523,2025-04-21,15111.64,Cancelled
7928,34558,2025-06-05,33309.89,Pending
7929,26759,2023-08-19,43664.05,Shipped
7930,42345,2024-04-19,6375.77,Returned
7931,4287,2025-06-08,26001.61,Returned
7932,21761,2024-09-20,33824.42,Shipped
7933,48957,2023-07-08,48390.75,Cancelled
7934,7775,2024-08-08,43235.8,Returned
7935,21300,2024-10-13,278.3,Shipped
7936,27288,2024-08-05,8521.13,Cancelled
7937,13999,2023-10-03,41667.56,Cancelled
7938,11793,2022-09-11,11060.79,Shipped
7939,15701,2024-06-18,16686.21,Cancelled
7940,27401,2022-08-10,40066.56,Cancelled
7941,44770,2023-09-26,19473.28,Pending
7942,20869,2025-02-18,19473.32,Shipped
7943,1749,2024-05-17,49733.97,Returned
7944,19963,2024-07-30,16619.3,Pending
7945,812,2024-11-08,3238.56,Cancelled
7946,44422,2024-10-26,16356.77,Pending
7947,20366,2024-06-22,47270.12,Cancelled
7948,40366,2024-10-14,9350.74,Pending
7949,21156,2024-05-05,43686.99,Cancelled
7950,43805,2023-09-12,34865.64,Delivered
7951,35973,2025-03-31,15863.79,Delivered
7952,8709,2023-02-07,6900.94,Delivered
7953,11534,2023-11-06,20401.82,Pending
7954,6747,2022-09-21,21800.31,Delivered
7955,16788,2023-04-27,9702.17,Cancelled
7956,46392,2024-09-11,45144.87,Returned
7957,47723,2023-12-25,2617.17,Cancelled
7958,37834,2023-02-14,9551.61,Returned
7959,36235,2025-03-28,14140.15,Shipped
7960,16664,2024-07-07,40249.87,Delivered
7961,26362,2025-03-03,45576.47,Shipped
7962,26193,2023-04-17,31671.28,Shipped
7963,44012,2024-04-13,24744.86,Pending
7964,16508,2024-02-05,13055.97,Shipped
7965,3036,2023-07-20,38925.03,Cancelled
7966,40122,2025-03-23,38798.28,Delivered
7967,1796,2025-02-17,26273.25,Cancelled
7968,22757,2024-01-19,45437.45,Delivered
7969,40297,2023-08-26,4956.09,Returned
7970,48,2022-10-24,45343.61,Shipped
7971,2648,2024-01-05,45738.97,Shipped
7972,28418,2022-11-28,28751.42,Shipped
7973,49252,2025-02-07,2091.2,Delivered
7974,38773,2023-12-11,37396.44,Returned
7975,38299,2023-12-12,9429.19,Delivered
7976,16817,2024-06-23,46190.05,Shipped
7977,39937,2023-08-25,33531.39,Pending
7978,18446,2023-12-04,43384.66,Cancelled
7979,23231,2024-11-04,9808.27,Shipped
7980,21403,2023-06-26,47157.81,Pending
7981,11346,2023-11-08,18104.96,Pending
7982,5177,2024-02-05,37345.74,Delivered
7983,11600,2025-05-27,44869.32,Shipped
7984,6854,2024-06-07,47113.33,Returned
7985,5018,2024-01-05,42395.22,Pending
7986,31701,2024-11-30,8145.8,Delivered
7987,13997,2024-03-11,48936.0,Returned
7988,4983,2024-11-26,49126.9,Shipped
7989,21290,2023-07-14,9108.29,Shipped
7990,42391,2023-06-01,26929.06,Shipped
7991,14608,2023-06-30,28721.52,Returned
7992,22779,2024-09-28,30976.57,Pending
7993,27675,2022-09-26,32150.06,Cancelled
7994,43655,2022-11-14,8496.72,Returned
7995,27943,2022-06-23,26608.58,Pending
7996,17135,2022-10-29,9388.68,Pending
7997,10868,2024-04-27,35400.95,Cancelled
7998,29504,2024-11-29,36228.85,Pending
7999,47587,2022-08-27,36110.4,Cancelled
8000,44379,2023-07-17,48566.45,Shipped
8001,28425,2023-05-28,33600.66,Pending
8002,40832,2023-03-18,28026.92,Cancelled
8003,11123,2023-01-02,15960.0,Shipped
8004,26765,2024-07-22,27015.22,Returned
8005,45343,2023-10-30,38280.67,Returned
8006,34005,2025-02-24,24434.67,Pending
8007,40691,2024-02-23,27888.89,Pending
8008,34020,2025-03-21,45361.64,Cancelled
8009,41405,2024-09-28,3896.65,Returned
8010,25647,2022-12-01,39326.66,Delivered
8011,20899,2022-09-03,45453.75,Returned
8012,46762,2023-02-09,33526.75,Delivered
8013,31779,2024-09-17,9748.82,Pending
8014,11557,2024-08-30,31186.75,Pending
8015,15130,2022-08-24,28402.68,Pending
8016,45096,2025-03-20,35467.27,Delivered
8017,48350,2024-09-01,18666.03,Pending
8018,22476,2022-12-11,1680.53,Delivered
8019,3474,2025-05-05,46066.79,Pending
8020,27268,2024-02-20,44862.98,Pending
8021,10015,2023-11-15,8385.6,Returned
8022,33007,2025-05-30,17802.26,Cancelled
8023,45113,2022-07-05,22532.7,Returned
8024,6200,2024-06-19,5913.91,Delivered
8025,7432,2023-12-11,49769.0,Delivered
8026,6004,2024-05-24,4165.26,Shipped
8027,21788,2023-11-23,9430.17,Shipped
8028,20257,2022-12-07,43500.43,Shipped
8029,29417,2024-01-12,13396.02,Returned
8030,49593,2022-11-18,46951.77,Cancelled
8031,6911,2024-12-15,18147.67,Returned
8032,11514,2024-05-22,33172.76,Returned
8033,12422,2024-04-14,8779.16,Delivered
8034,3162,2025-03-18,42562.95,Delivered
8035,21919,2025-02-17,39799.73,Shipped
8036,49016,2023-05-25,30116.01,Shipped
8037,28676,2024-02-02,22275.1,Delivered
8038,38006,2024-10-26,37538.58,Cancelled
8039,23555,2023-10-24,1224.02,Delivered
8040,16931,2025-06-03,1915.99,Delivered
8041,4931,2022-09-22,29615.41,Shipped
8042,41153,2023-10-09,13042.07,Pending
8043,37750,2024-01-20,37578.56,Shipped
8044,14700,2025-03-25,33397.71,Pending
8045,18257,2025-03-10,40708.64,Cancelled
8046,1506,2024-09-30,7294.39,Shipped
8047,25310,2024-03-13,10160.27,Delivered
8048,1968,2024-09-19,24820.01,Cancelled
8049,32213,2025-03-03,28682.37,Shipped
8050,23845,2024-12-03,8808.09,Cancelled
8051,21546,2024-11-15,2927.56,Cancelled
8052,3868,2023-12-20,23670.47,Returned
8053,21802,2024-05-20,47684.13,Shipped
8054,4107,2023-05-06,45097.13,Pending
8055,8628,2024-12-04,5829.54,Shipped
8056,4618,2022-06-28,30374.87,Delivered
8057,32096,2025-05-13,36683.83,Returned
8058,34219,2023-05-23,38228.2,Cancelled
8059,9201,2025-02-09,36492.17,Shipped
8060,33524,2024-06-16,47269.11,Delivered
8061,43349,2023-12-29,3285.39,Pending
8062,11629,2024-03-30,28629.76,Cancelled
8063,13466,2024-05-13,7935.54,Delivered
8064,49093,2024-09-17,29477.11,Delivered
8065,41069,2023-06-18,30806.75,Cancelled
8066,41963,2022-09-21,31319.65,Shipped
8067,2903,2023-08-31,21050.83,Shipped
8068,32537,2025-05-28,4660.89,Shipped
8069,21884,2024-07-05,44307.87,Cancelled
8070,9673,2024-07-26,49037.07,Cancelled
8071,29291,2025-04-07,43264.87,Cancelled
8072,10672,2025-02-24,37120.7,Shipped
8073,10796,2025-04-06,40603.22,Cancelled
8074,949,2022-09-23,17336.71,Cancelled
8075,47530,2025-04-26,36492.65,Delivered
8076,28339,2022-09-01,45694.5,Returned
8077,44418,2022-07-18,35826.93,Delivered
8078,17506,2023-09-13,26205.46,Delivered
8079,45086,2022-09-12,11799.21,Returned
8080,30412,2024-06-12,40669.53,Returned
8081,49529,2023-11-21,9791.49,Shipped
8082,20548,2024-08-19,25818.0,Pending
8083,35394,2024-10-25,32496.83,Cancelled
8084,5494,2024-03-10,8652.71,Delivered
8085,31673,2024-06-03,40201.77,Shipped
8086,49131,2023-07-03,10848.35,Delivered
8087,27020,2024-03-19,22505.91,Returned
8088,42012,2022-10-14,8731.37,Shipped
8089,37322,2022-09-13,11786.8,Pending
